,url,title,author,author_page,subtitle,responses,reading_time,tag,date
11,https://medium.com/@millennialnextdoor/im-pitching-25-brands-in-january-242239f2ec9a,I’m pitching 25 brands in January,millennialnextdoor,https://medium.com/@millennialnextdoor,"How I’ll Do It, Income Goals, and More",0,3,Entrepreneurship,1/1/22
12,https://medium.com/@millennialnextdoor/7-lessons-i-learned-this-year-about-being-a-content-creator-b120924136e0,7 Lessons I Learned This Year About Being a Content Creator,millennialnextdoor,https://medium.com/@millennialnextdoor,,0,5,Entrepreneurship,1/1/22
13,https://medium.com/general_knowledge/4-things-you-need-to-know-before-buying-crypto-716d1e6b9b26,4 Things You Need to Know Before Buying Crypto,TheHyperFocusedMind,https://medium.com/@TheHyperFocusedMind,Don’t make the same mistakes I did,0,4,Entrepreneurship,1/1/22
14,https://medium.com/counterarts/chocolates-this-is-how-the-ferreros-became-the-richest-italian-family-87f1ceeb296e,Chocolates! This Is How the Ferrero’s Became the Richest Italian Family,kamnakabir,https://medium.com/@kamnakabir,How chocolate evolved from a…,4,3,Entrepreneurship,1/1/22
15,https://medium.com/@pankaj-gupta/my-2021-with-the-books-d2224ee1a698,My 2021 with the books,pankaj-gupta,https://medium.com/@pankaj-gupta,,0,3,Entrepreneurship,1/1/22
16,https://medium.com/@thewalkingtemple/do-startups-really-need-venture-capital-2c0fd2e82faa,Do Startups Really Need Venture Capital?,thewalkingtemple,https://medium.com/@thewalkingtemple,A bad driver in a faster car just crashes sooner!,0,5,Entrepreneurship,1/1/22
17,https://medium.com/@andrew_2930/building-a-startup-during-the-pandemic-302254c2b652,Building a startup during the pandemic,andrew_2930,https://medium.com/@andrew_2930,"A year as a founder building a startup, what it took to survive…",0,4,Entrepreneurship,1/1/22
18,https://medium.com/@connieragengreen/membership-site-monthly-ideas-e335995f2f03,Membership Site Monthly Ideas,connieragengreen,https://medium.com/@connieragengreen,,0,6,Entrepreneurship,1/1/22
19,https://medium.com/@vishnu-saran/2021-a-year-of-self-discovery-47ec5d50de88,2021: A year of self-discovery,vishnu-saran,https://medium.com/@vishnu-saran,,0,6,Entrepreneurship,1/1/22
20,https://medium.com/@drchrisestout/the-art-science-and-genius-of-alejandro-cremades-the-startup-founders-best-friend-bcb0bce87f65,"The Art, Science and Genius of Alejandro Cremades — The Startup Founder’s Best Friend",drchrisestout,https://medium.com/@drchrisestout,,0,8,Entrepreneurship,1/1/22
21,https://medium.com/@samanthaakemi/the-7-things-i-have-in-common-with-gary-vee-77d4cd92c235,The 7 things I have in common with Gary Vee,samanthaakemi,https://medium.com/@samanthaakemi,,0,8,Entrepreneurship,1/1/22
22,https://medium.com/@mfazal/the-more-you-practice-discipline-the-easier-it-becomes-3632a9d9ed4e,"The More You Practice Discipline, the Easier It Becomes",mfazal,https://medium.com/@mfazal,"Too much discipline is boring, but you still…",0,3,Entrepreneurship,1/1/22
23,https://medium.com/@estalontech/think-big-motivate-your-self-to-win-4f7a9c21d7b1,"<strong class=""markup--strong markup--h3-strong"">Think BiG Motivate Your Self To Win</strong>",estalontech,https://medium.com/@estalontech,,0,12,Entrepreneurship,1/1/22
24,https://medium.com/@onucheogboyi/2021-the-beginning-the-end-and-every-variant-in-between-888d713404bf,"2021: The beginning, the end and the variant in between.",onucheogboyi,https://medium.com/@onucheogboyi,,0,10,Entrepreneurship,1/1/22
25,https://medium.com/@emersonespinola/when-is-the-right-time-to-pivot-your-idea-and-stop-wasting-time-on-something-nobody-wants-e13b05bcd8e2,When is the Right Time to Pivot Your Idea and Stop Wasting Time on Something Nobody Wants,emersonespinola,https://medium.com/@emersonespinola,,0,8,Entrepreneurship,1/1/22
26,https://medium.com/@CqreInc/from-zero-to-a-7-digit-company-b15ba2728d4c,From Zero to a 7-Digit Company,CqreInc,https://medium.com/@CqreInc,,0,5,Entrepreneurship,1/1/22
27,https://medium.com/@deanseddonio/how-to-raise-your-prices-and-attract-high-paying-clients-14db2046c113,How to Raise Your Prices And Attract High Paying Clients,deanseddonio,https://medium.com/@deanseddonio,,0,9,Entrepreneurship,1/1/22
28,https://medium.com/@shannelwheeler/i-almost-forgot-what-i-was-doing-22bc07a69366,I Almost Forgot What I Was Doing,shannelwheeler,https://medium.com/@shannelwheeler,,0,6,Entrepreneurship,1/1/22
29,https://medium.com/@unstuckduck/non-negotiables-could-this-be-the-answer-to-making-a-resolution-stick-b97c96c639d3,Non-negotiables. Could this be the answer to making a resolution stick?,unstuckduck,https://medium.com/@unstuckduck,,0,4,Entrepreneurship,1/1/22
30,https://medium.com/@lulopzc/the-21-lessons-i-learned-in-2021-c014d1f5a2a,The 21 Lessons I Learned in 2021,lulopzc,https://medium.com/@lulopzc,Make smart decisions even if the future is unknowable,0,2,Entrepreneurship,1/1/22
31,https://medium.com/@roycarter-89394/a-life-thats-far-less-relentless-8fdae4e9e394,A Life That’s Far Less Relentless,roycarter-89394,https://medium.com/@roycarter-89394,,0,2,Entrepreneurship,1/1/22
32,https://medium.com/@kannan71093/version-2-0-at-2025-88ceacbc4bce,Version 2.0 at 2025,kannan71093,https://medium.com/@kannan71093,,0,2,Entrepreneurship,1/1/22
33,https://medium.com/@apetechda/farewell-2021-hello-2022-571a3cb2050f,Farewell 2021 . . Hello 2022!,apetechda,https://medium.com/@apetechda,,0,4,Entrepreneurship,1/1/22
34,https://medium.com/@kamyarshah/fractional-chief-operating-officer-coo-ef39b476af46,Fractional Chief Operating Officer (COO),kamyarshah,https://medium.com/@kamyarshah,,0,4,Entrepreneurship,1/1/22
35,https://medium.com/@kamyarshah/fractional-chief-marketing-officer-cmo-48dc77337034,Fractional Chief Marketing Officer (CMO),kamyarshah,https://medium.com/@kamyarshah,,0,4,Entrepreneurship,1/1/22
36,https://medium.com/@loriballen/strategic-partnerships-are-better-than-employees-ecb0dac33be3,Strategic Partnerships Are Better Than Employees,loriballen,https://medium.com/@loriballen,,0,2,Entrepreneurship,1/1/22
37,https://medium.com/@mohamadiwoks/10-lessons-i-have-learned-from-20-to-30-years-old-31709a439f15,10 of the best lessons I have learned from 20 to 30 years old.,mohamadiwoks,https://medium.com/@mohamadiwoks,,0,2,Entrepreneurship,1/1/22
38,https://medium.com/@ferhatunlukal/odaklanma-89abb01f6aa5,Odaklanma,ferhatunlukal,https://medium.com/@ferhatunlukal,,0,3,Entrepreneurship,1/1/22
39,https://medium.com/@deeppandey987/my-wishing-to-all-readers-deep-pandey-ba0031e7669b,My Wishing To All Readers: Deep Pandey,deeppandey987,https://medium.com/@deeppandey987,,0,1,Entrepreneurship,1/1/22
40,https://medium.com/@stephen_28355/31-extensions-chrome-indispensables-pour-faire-du-growth-hacking-acdf904aac40,31 Extensions Chrome indispensables pour faire du Growth Hacking,stephen_28355,https://medium.com/@stephen_28355,,0,14,Entrepreneurship,1/1/22
41,https://medium.com/illumination/climb-the-staircase-that-you-cant-see-35541086f71a,Climb The Staircase That You Can’t See,OctopusExplorer,https://medium.com/@OctopusExplorer,"There’s a saying that goes, “Faith is seeing light with your…",0,6,Entrepreneurship,1/1/22
42,https://medium.com/@bhavinpatel05/leapfrog-your-way-to-success-211193425b56,LeapFrog Your Way To Success!,bhavinpatel05,https://medium.com/@bhavinpatel05,The easiest way to start seeing sustainable success and real growth is…,0,2,Entrepreneurship,1/1/22
43,https://blog.darrensmith.com.au/circl-ai-the-home-of-your-ai-powered-workforce-54782cc71523,CIRCL.AI: The home of your AI-Powered Workforce,darrensmith,https://blog.darrensmith.com.au/@darrensmith,,0,4,Entrepreneurship,1/1/22
44,https://medium.com/@ferhatunlukal/i%CC%87%C5%9F-birli%C4%9Fi-1b0ef1ccdda0,İş birliği,ferhatunlukal,https://medium.com/@ferhatunlukal,,0,2,Entrepreneurship,1/1/22
45,https://medium.com/@connor.dowlin/dont-worry-if-your-idea-is-original-fad721c4e035,Don’t Worry If Your Idea Is Original,connor.dowlin,https://medium.com/@connor.dowlin,Just do it!,0,2,Entrepreneurship,1/1/22
46,https://medium.com/@aniketsaraf/6-lessons-for-you-e42375ebb950,6 Lessons For You,aniketsaraf,https://medium.com/@aniketsaraf,If you ,0,3,Entrepreneurship,1/1/22
47,https://medium.com/@euztics/3-actionable-lessons-from-this-book-will-teach-you-how-to-write-better-e9157563bad1,3 Actionable Lessons from “This Book Will Teach You How To Write Better”,euztics,https://medium.com/@euztics,,0,3,Entrepreneurship,1/1/22
48,https://medium.com/@connor.dowlin/dont-worry-about-how-you-will-figure-it-out-85b2e51999ff,Don’t Worry About “How”- You Will Figure It Out!,connor.dowlin,https://medium.com/@connor.dowlin,Trust your gut…and JUST DO IT!,0,1,Entrepreneurship,1/1/22
49,https://medium.com/@lardas/nft-climate-artists-eco-activists-of-earth-629c83361bc0,NFT Climate Artists “Eco Activists of Earth”,lardas,https://medium.com/@lardas,,0,2,Entrepreneurship,1/1/22
50,https://medium.com/@kierglover/why-you-should-build-and-own-your-own-infrastructure-fc5a543896bc,Why You Should Build and Own your Own Infrastructure,kierglover,https://medium.com/@kierglover,,0,4,Entrepreneurship,1/1/22
51,https://medium.com/@kamyarshah/business-strategy-for-entrepreneurs-and-small-business-owners-1683dc174c0f,Business Strategy for Entrepreneurs and Small Business Owners,kamyarshah,https://medium.com/@kamyarshah,,0,4,Entrepreneurship,1/1/22
52,https://medium.com/@QuizArena.io/quizarena-press-release-on-marketwatch-com-fe78e1db539a,Quizarena Press Release on MarketWatch.com,QuizArena.io,https://medium.com/@QuizArena.io,👋Great news to Quizarena community ! 👋 📌We are feature…,0,3,Entrepreneurship,1/1/22
53,https://medium.com/@chukachiezie/when-you-know-better-you-can-do-better-2756999ce705,"When You Know Better, You Can Do Better",chukachiezie,https://medium.com/@chukachiezie,,0,2,Entrepreneurship,1/1/22
54,https://medium.com/@shram.io/are-you-a-smart-creative-b4c826a04a2e,Are you a ‘Smart Creative’?,shram.io,https://medium.com/@shram.io,,0,2,Entrepreneurship,1/1/22
55,https://medium.com/@rasel3465/i-will-convert-psd-to-html-xd-to-html-figma-to-html-sketch-to-html-ab6aca7db529,I will convert PSD to HTML xd to HTML figma to HTML sketch to HTML,rasel3465,https://medium.com/@rasel3465,,0,1,Entrepreneurship,1/1/22
56,https://medium.com/@mediamagic/5-ways-to-make-money-right-now-online-2022-8a351596671c,5 Ways to Make Money Right Now Online 2022,mediamagic,https://medium.com/@mediamagic,,0,3,Entrepreneurship,1/1/22
57,https://medium.com/@pamelahilliardowens/have-a-happy-healthy-and-creative-new-year-9002b60ebe8e,"Have a Happy, Healthy, and CREATIVE New Year!",pamelahilliardowens,https://medium.com/@pamelahilliardowens,,0,1,Entrepreneurship,1/1/22
58,https://medium.com/@masterclass_4361/marco-robinson-naked-technologies-b1bbaf20e956,Marco Robinson Naked Technologies,masterclass_4361,https://medium.com/@masterclass_4361,www.marcorobinson.com,0,1,Entrepreneurship,1/1/22
59,https://medium.com/@masterclass_4361/marco-robinson-naked-technologies-906c14b04b93,Marco Robinson Naked Technologies,masterclass_4361,https://medium.com/@masterclass_4361,www.marcorobinson.com,0,1,Entrepreneurship,1/1/22
60,https://medium.com/@guestpostingwizard/a-surge-to-promote-entrepreneurship-in-the-field-of-food-and-fitness-d47a00bb0ec0,A Surge to promote Entrepreneurship in the field of food and fitness.,guestpostingwizard,https://medium.com/@guestpostingwizard,,0,5,Entrepreneurship,1/1/22
61,https://medium.com/@armanhrshaikh/the-successful-entrepreneurs-894c96efb22e,The successful entrepreneurs,armanhrshaikh,https://medium.com/@armanhrshaikh,,0,1,Entrepreneurship,1/1/22
62,https://medium.com/@masterclass_4361/marco-robinson-naked-technologies-e68a2772ff32,Marco Robinson Naked Technologies,masterclass_4361,https://medium.com/@masterclass_4361,And the BIG SCREEN!,0,1,Entrepreneurship,1/1/22
63,https://medium.com/@masterclass_4361/marco-robinson-naked-technologies-f7497dc50bf,Marco Robinson Naked Technologies,masterclass_4361,https://medium.com/@masterclass_4361,www.marcorobinson.com,0,1,Entrepreneurship,1/1/22
64,https://medium.com/@kentarian30/tips-on-how-to-retire-early-d3376f8d528f,Tips ON How To Retire Early,kentarian30,https://medium.com/@kentarian30,,0,3,Entrepreneurship,1/1/22
65,https://medium.com/@masterclass_4361/marco-robinson-naked-technologies-3b2119c8b2ed,Marco Robinson Naked Technologies,masterclass_4361,https://medium.com/@masterclass_4361,www.marcorobinson.com,0,0,Entrepreneurship,1/1/22
66,https://medium.com/@joelleparenteau/why-restaurants-are-so-fucked-part-ii-d4549485fb6e,Why Restaurants Are So Fucked — Part II,joelleparenteau,https://medium.com/@joelleparenteau,,0,9,Entrepreneurship,1/2/22
67,https://medium.com/@danishsayanee/i-want-to-start-a-business-but-i-have-no-money-and-no-ideas-38f1cdcef3c4,I Want to Start a Business But I Have No Money and No Ideas,danishsayanee,https://medium.com/@danishsayanee,"I want to start a business, but I don’t…",0,3,Entrepreneurship,1/2/22
68,https://medium.com/@harrysedgwick/how-i-make-5-a-day-by-effortlessly-surfing-the-web-330a6230914,How I Make $5 A Day By Effortlessly Surfing The Web,harrysedgwick,https://medium.com/@harrysedgwick,,0,3,Entrepreneurship,1/2/22
69,https://medium.com/texassizebullies/12-month-old-phenom-2x-venom-stud-king-koopa-is-a-future-superstar-795a16904982,12 MONTH OLD PHENOM — 2X VENOM STUD KING KOOPA IS A FUTURE SUPERSTAR,txsizebullies,https://medium.com/@txsizebullies,Venomline’s King Koopa Might Be…,0,12,Entrepreneurship,1/2/22
70,https://medium.com/@njess/defi-101-some-basic-primitives-where-they-came-from-and-why-it-matters-35f8c0cf8557,"DeFi 101: Some basic primitives, where they came from (and why it matters)",njess,https://medium.com/@njess,,0,20,Entrepreneurship,1/2/22
71,https://richculturemedia.com/7-things-rich-people-do-at-the-start-of-a-year-that-regular-people-do-not-51fe5ef60c24,7 Things Rich People Do at the Start of a Year That Regular People Do Not,davidol,https://richculturemedia.com/@davidol,This is not about planning…,2,5,Entrepreneurship,1/2/22
72,https://medium.com/@k4kcrypto/whats-the-best-way-to-make-money-949a30f4c43b,What’s the best way to make money?,k4kcrypto,https://medium.com/@k4kcrypto,,0,3,Entrepreneurship,1/2/22
73,https://medium.com/swlh/money-wont-fix-your-insecurities-96b6911b43b5,Money Won’t Fix Your Insecurities,rob-stux,https://medium.com/@rob-stux,Most entrepreneurs are trapped in the hedonic treadmill.,5,4,Entrepreneurship,1/2/22
74,https://blog.cryptostars.is/the-cost-of-learning-web2-vs-web3-665a297f038d,The cost of learning #Web2 vs. #Web3,donkeybetzking,https://blog.cryptostars.is/@donkeybetzking,,1,7,Entrepreneurship,1/2/22
75,https://medium.com/@materialgirlus/2021-the-breakthrough-year-172f7f5d5603,2021 — The Breakthrough Year,materialgirlus,https://medium.com/@materialgirlus,,0,6,Entrepreneurship,1/2/22
76,https://medium.com/the-quick-club/my-favorite-successful-course-sellers-and-what-you-need-to-learn-to-sell-like-them-5dc8ee62e480,My Favorite Successful Course Sellers and What You Need To Learn To Sell Like Them,auctorquick,https://medium.com/@auctorquick,,2,5,Entrepreneurship,1/2/22
77,https://medium.com/writers-blokke/7-toxic-habits-that-you-might-have-a54dc3d07d2f,7 Toxic HABITS That You Might Have...!,hammadhassan1,https://medium.com/@hammadhassan1,,2,2,Entrepreneurship,1/2/22
78,https://medium.com/@marketinglegend/50-questions-that-will-define-your-life-52d84f0d0d1e,50 Questions That Will Define Your Life,marketinglegend,https://medium.com/@marketinglegend,,0,4,Entrepreneurship,1/2/22
79,https://medium.com/@jeffreysass/club-comes-full-circle-629efefd680a,.CLUB Comes Full Circle…,jeffreysass,https://medium.com/@jeffreysass,,0,6,Entrepreneurship,1/2/22
80,https://medium.com/swlh/struggling-to-make-your-first-online-course-163dfbfad530,Struggling to Make Your First Online Course?,scottstockdale,https://medium.com/@scottstockdale,7 proven steps to conquer your fears & make successful…,3,5,Entrepreneurship,1/2/22
81,https://bettermarketing.pub/injecting-fresh-perspectives-into-our-work-is-the-best-form-of-organic-content-marketing-f754f9335cc1,"<strong class=""markup--strong markup--h3-strong"">Injecting (Fresh) Perspectives into Our Work is the Best Form of (Organic) Content Marketing</strong>",aldric-chen,https://bettermarketing.pub/@aldric-chen,,1,5,Entrepreneurship,1/2/22
82,https://medium.com/@ryanpaulhansen/you-should-just-stfu-if-you-have-a-goal-64de14bee799,You Should STFU If You Have a Goal,ryanpaulhansen,https://medium.com/@ryanpaulhansen,,0,2,Entrepreneurship,1/2/22
83,https://medium.com/swlh/5-mistakes-that-slowly-murdered-my-email-newsletter-ee7719b1e6eb,5 Mistakes That Slowly Murdered My Email Newsletter,nomanshaikh,https://medium.com/@nomanshaikh,I learned lessons the hard way.,3,4,Entrepreneurship,1/2/22
84,https://medium.com/start-the-f-ck-up-stfu/lets-catch-22-a-year-of-paradoxes-6976f05b976b,"<strong class=""markup--strong markup--h3-strong"">Let’s Catch-22 — A year of paradoxes</strong>",purugupta,https://medium.com/@purugupta,,0,4,Entrepreneurship,1/2/22
85,https://medium.com/illumination-blog/curated-collection-9-f90fe5574d9,Curated Collection #9,illumination,https://medium.com/@illumination,Chosen stories for avid readers of Illumination…,15,16,Entrepreneurship,1/2/22
86,https://medium.datadriveninvestor.com/theres-only-one-skill-you-need-to-perfect-to-succeed-as-an-entrepreneur-8dd77b19d97,There’s Only ONE Skill You Need To Perfect to Succeed As an Entrepreneur,nunofabiao,https://medium.datadriveninvestor.com/@nunofabiao,This skill appears to be…,0,8,Entrepreneurship,1/2/22
87,https://medium.com/history-in-bytes/when-coca-cola-wanted-to-kill-virgin-cola-375c6302b46,When Coca-Cola Wanted To Kill Virgin Cola,nambikarthick,https://medium.com/@nambikarthick,Coca-Cola went all guns to destroy virgin cola in the UK…,2,2,Entrepreneurship,1/2/22
88,https://medium.com/@juliarosewrites/im-at-a-loss-an-honest-self-employment-review-beae9b357081,I’m At A Loss (an honest self-employment review),juliarosewrites,https://medium.com/@juliarosewrites,"Financially, but not in determination.",0,5,Entrepreneurship,1/2/22
89,https://medium.com/the-side-hustle-club/5-best-side-hustles-to-make-money-from-home-bc62a92b211c,5 Best Side Hustles To Make Money From Home,themoneyman,https://medium.com/@themoneyman,Making money from home has never been easier. Here’s how…,1,5,Entrepreneurship,1/2/22
90,https://medium.datadriveninvestor.com/domain-extension-no-longer-matters-stop-spending-a-1-000-000-on-a-domain-23d5d82ba3d0,"Domain Extension No Longer Matters, Stop Spending a $1,000,000 on a Domain",clementbrian,https://medium.datadriveninvestor.com/@clementbrian,There are better ways to…,0,4,Entrepreneurship,1/2/22
91,https://medium.com/the-side-hustle-club/5-side-hustles-that-can-make-you-money-while-you-sleep-b50f1c42fe43,5 Side Hustles That Can Make You Money While You Sleep,themoneyman,https://medium.com/@themoneyman,Here’s exactly how you do it.,0,6,Entrepreneurship,1/2/22
92,https://medium.com/@alanany/i-turned-off-my-phone-during-the-weekend-it-gets-me-excited-for-monday-74c29e19388b,I turned off my phone during the weekend — It gets me excited for Monday.,alanany,https://medium.com/@alanany,,0,5,Entrepreneurship,1/2/22
93,https://medium.com/an-idea-for-you/how-to-use-a-newsletter-to-get-clients-4e101d0cd037,How To Use A Newsletter To Get Clients,jspector,https://medium.com/@jspector,"Plus, more secrets of successful creators!",0,2,Entrepreneurship,1/2/22
94,https://medium.com/@daniczm0/5-side-hustle-that-will-double-your-income-22a27533649d,5 Side Hustle That Will Double Your Income,daniczm0,https://medium.com/@daniczm0,"The majority of my income comes from this source, and you may do the same. I make over $500 each day by implementing these passive income strategies.",0,3,Entrepreneurship,1/2/22
95,https://medium.com/@dan-counsell/what-to-do-when-an-employee-quits-and-you-didnt-see-it-coming-eb1dd69de127,What to Do When an Employee Quits and You Didn’t See It Coming,dan-counsell,https://medium.com/@dan-counsell,"Why you don’t have to panic, and what…",0,3,Entrepreneurship,1/2/22
96,https://medium.com/@dellgines/reflections-on-the-field-of-ecosystem-building-in-2021-833c6a693ef5,Reflections on the Field of Ecosystem Building in 2021,dellgines,https://medium.com/@dellgines,,0,4,Entrepreneurship,1/2/22
97,https://surys.blog/2-the-year-of-the-donkey-a7408aed1097,# 2 The year of the Donkey,suryanshurai,https://surys.blog/@suryanshurai,This is not going to be a year of glorious spectacles. It will be the year…,1,4,Entrepreneurship,1/2/22
98,https://medium.com/@TheHyperFocusedMind/3-reasons-im-bullish-solana-in-2022-591e2ebe96be,3 Reasons I’m Bullish Solana in 2022,TheHyperFocusedMind,https://medium.com/@TheHyperFocusedMind,"You missed 20,000% in 2021, it’s time you knew more about Solana",0,3,Entrepreneurship,1/2/22
99,https://medium.com/@susiekahlich/introductions-8d13b32505a6,Introductions,susiekahlich,https://medium.com/@susiekahlich,I’ve been publishing on Medium for 6 years; it’s time I introduced myself,0,9,Entrepreneurship,1/2/22
100,https://medium.com/@fongchengwah/singapores-next-s-curve-a90c77a29020,"<strong class=""markup--strong markup--h3-strong"">Singapore’s Next S-Curve</strong>",fongchengwah,https://medium.com/@fongchengwah,A workforce of entrepreneurs,0,2,Entrepreneurship,1/2/22
101,https://medium.com/fem-founder/dont-be-afraid-to-take-a-risk-with-sheila-dukas-janakos-b899f3f0a631,“Don’t be afraid to take a risk” with Sheila Dukas-Janakos,kristinmarquet,https://medium.com/@kristinmarquet,,0,6,Entrepreneurship,1/2/22
102,https://medium.com/upskilling/if-nothing-was-stopping-you-nothing-in-your-way-nothing-to-be-afraid-of-what-would-you-do-324c365c256,"If nothing was stopping you, nothing in your way, nothing to be afraid of, what would you…",kristipelzel,https://medium.com/@kristipelzel,,0,5,Entrepreneurship,1/2/22
103,https://medium.com/@mycocrm/the-alarming-truth-about-customer-enquiries-response-times-e077274538c4,The alarming truth about Customer Enquiries & Response Times,mycocrm,https://medium.com/@mycocrm,,0,4,Entrepreneurship,1/2/22
104,https://medium.com/tangibit-studios/effectuation-case-study-stacys-pita-chips-29c5d07e0638,Effectuation Case Study: Stacy’s Pita Chips,TangibitStudios,https://medium.com/@TangibitStudios,Mapping how effectual thinking found success,0,6,Entrepreneurship,1/2/22
105,https://medium.com/@ufocoder/taking-on-12-startups-in-12-months-challenge-in-2022-3b9d3720e882,Taking on “12 Startups in 12 Months” Challenge in 2022,ufocoder,https://medium.com/@ufocoder,,0,7,Entrepreneurship,1/2/22
106,https://medium.com/illumination/i-improved-my-stats-by-writing-11-stories-in-just-7-days-5b47038b1734,I Improved My Stats by Writing 11 Stories in Just 7 Days,hariskhan3421,https://medium.com/@hariskhan3421,Successfully completed the 8 hours a day…,0,3,Entrepreneurship,1/2/22
107,https://medium.com/abundance-attraction/15-holiday-reflections-to-ring-in-2022-1197b42e238,15 Holiday Reflections to Ring in 2022,davidawiebe,https://medium.com/@davidawiebe,Gold Nuggets for Ambitious Freelancers & Entrepreneurs,1,8,Entrepreneurship,1/2/22
108,https://medium.com/@nateanglin/how-to-find-the-truth-195ea37778c5,How To Find The Truth,nateanglin,https://medium.com/@nateanglin,What is truth? It’s so fickle.,0,3,Entrepreneurship,1/2/22
109,https://medium.com/@niftytrees/2022-nifty-trees-7c93d24f8da3,2022 — Nifty Trees,niftytrees,https://medium.com/@niftytrees,,0,3,Entrepreneurship,1/2/22
110,https://medium.com/@julieanne-59362/the-biggest-project-management-risk-of-all-our-brains-5dd81f9c3db8,The Biggest Project Management Risk of All — Our Brains,julieanne-59362,https://medium.com/@julieanne-59362,,0,12,Entrepreneurship,1/2/22
111,https://medium.com/@gerrachong/are-you-going-to-let-your-fear-of-what-ifs-hold-you-back-788cb4184d87,Are you going to let your fear of WHAT IFs hold you prisoner?,gerrachong,https://medium.com/@gerrachong,,0,3,Entrepreneurship,1/2/22
112,https://medium.com/@stefanivader/reassessing-2021-dfa126ed3223,Reassessing 2021,stefanivader,https://medium.com/@stefanivader,365 Days of Productivity- Day 1,0,4,Entrepreneurship,1/2/22
113,https://medium.com/@mariahjacksonwrites/how-to-effectively-brand-your-business-6525a5a1af5f,How to Effectively Brand Your Business,mariahjacksonwrites,https://medium.com/@mariahjacksonwrites,Build your business’s identity and set yourself apart from the…,0,3,Entrepreneurship,1/2/22
114,https://medium.com/@ayesha-tariq/being-your-own-boss-is-great-6a3c4ae0c83a,Being Your Own Boss is Great,ayesha-tariq,https://medium.com/@ayesha-tariq,In Theory,0,4,Entrepreneurship,1/2/22
115,https://medium.com/illumination/prototype-for-success-e72277f67037,Prototype For Success,flcoachingorg,https://medium.com/@flcoachingorg,,0,2,Entrepreneurship,1/2/22
116,https://medium.com/@marco-biondi/3-marketing-trends-you-need-to-know-in-2022-e47d49595470,3 Marketing Trends You Need to Know in 2022,marco-biondi,https://medium.com/@marco-biondi,,0,6,Entrepreneurship,1/2/22
117,https://medium.com/writers-blokke/10-steps-to-smashing-your-new-years-goals-ce99b255bfae,"<strong class=""markup--strong markup--h3-strong"">10 Steps to Smashing Your New Year’s Goals</strong>",jana-vanderveer,https://medium.com/@jana-vanderveer,"<strong class=""markup--strong markup--h4-strong"">A holistic framework for planning and goal-setting for the</strong>",1,8,Entrepreneurship,1/2/22
